"order_id","order_value"
"CA-2015-121391",26.96
"CA-2016-149237",26.94
"US-2015-145121",26.90
"CA-2017-127621",26.88
"CA-2015-140375",26.82
"CA-2015-144253",26.80
"CA-2017-154088",26.72
"US-2014-164644",26.63
"CA-2017-103009",26.40
"CA-2017-163874",26.35
"CA-2016-130484",26.35
"US-2016-155180",26.34
"CA-2017-127803",26.16
"CA-2017-155558",26.15
"CA-2014-115056",26.14
"CA-2014-145576",26.13
"CA-2017-108322",26.06
"CA-2015-118227",25.99
"CA-2014-107916",25.95
"CA-2017-100433",25.92
"CA-2017-160458",25.92
"CA-2016-155439",25.92
"CA-2014-164861",25.92
"CA-2017-105326",25.92
"CA-2015-115924",25.90
"CA-2015-154900",25.87
"CA-2017-107314",25.83
"US-2016-154256",25.83
"US-2017-105697",25.70
"US-2017-140074",25.68
"CA-2016-120250",25.63
"CA-2016-103359",25.58
"CA-2014-120432",25.50
"CA-2017-167976",25.50
"CA-2015-109113",25.49
"CA-2015-112823",25.49
"CA-2017-131156",25.47
"CA-2016-165561",25.35
"CA-2015-144386",25.34
"CA-2017-158883",25.34
"CA-2014-110422",25.25
"CA-2014-158442",25.18
"US-2015-150161",25.18
"US-2014-165589",25.16
"US-2017-123281",25.11
"CA-2017-147753",25.06
"US-2014-111353",25.06
"CA-2017-110926",25.06
"CA-2016-166625",25.06
"US-2015-138716",25.03
"US-2015-141684",24.96
"CA-2016-131639",24.91
"CA-2014-147235",24.90
"CA-2016-163937",24.85
"CA-2016-157868",24.85
"CA-2015-148859",24.82
"CA-2016-100083",24.78
"CA-2014-165379",24.72
"US-2016-150357",24.71
"CA-2016-124233",24.70
"US-2017-146416",24.68
"CA-2015-126186",24.64
"US-2017-108245",24.62
"CA-2015-102806",24.59
"CA-2017-110478",24.57
"CA-2015-136105",24.56
"CA-2015-164623",24.56
"CA-2014-138296",24.56
"CA-2017-104822",24.55
"CA-2017-155642",24.50
"CA-2017-146136",24.45
"CA-2017-122112",24.45
"CA-2015-134922",24.40
"CA-2017-127922",24.29
"CA-2014-162362",24.24
"CA-2015-146465",24.19
"CA-2016-116232",24.07
"CA-2017-103156",24.05
"CA-2017-142867",24.05
"US-2017-166233",24.00
"CA-2017-100356",23.99
"US-2016-106677",23.99
"CA-2016-116974",23.98
"CA-2014-110030",23.98
"CA-2016-117408",23.97
"CA-2016-109057",23.95
"CA-2016-129903",23.92
"CA-2015-119942",23.90
"CA-2017-131618",23.88
"CA-2017-107461",23.88
"CA-2017-164049",23.85
"CA-2017-160087",23.83
"CA-2017-158120",23.77
"CA-2017-105144",23.68
"CA-2014-110352",23.68
"CA-2016-121993",23.62
"CA-2017-144568",23.55
"CA-2014-159625",23.47
"CA-2014-142951",23.47
"CA-2014-107573",23.47
"CA-2017-108091",23.36
"CA-2016-158043",23.36
"CA-2016-169026",23.34
"CA-2017-150609",23.24
"CA-2017-162936",23.18
"US-2017-141943",23.16
"US-2014-130358",23.12
"CA-2016-164035",23.12
"CA-2017-123659",23.12
"CA-2017-143651",23.10
"CA-2017-152968",23.08
"CA-2016-104689",23.04
"CA-2017-152499",22.99
"CA-2016-106656",22.98
"CA-2017-146458",22.96
"CA-2015-132815",22.96
"CA-2015-133536",22.92
"CA-2016-112340",22.92
"CA-2015-152513",22.85
"CA-2017-119564",22.77
"CA-2016-149349",22.75
"CA-2017-130904",22.74
"CA-2017-133333",22.72
"CA-2017-134649",22.63
"US-2016-120460",22.61
"CA-2017-134607",22.58
"CA-2015-120845",22.55
"CA-2016-113803",22.48
"CA-2017-169264",22.44
"US-2014-100279",22.38
"US-2015-167220",22.37
"CA-2014-148285",22.32
"CA-2015-129700",22.29
"CA-2015-154795",22.29
"US-2014-154655",22.24
"CA-2015-133627",22.20
"CA-2015-158792",22.20
"CA-2016-169922",22.15
"CA-2016-114951",22.14
"CA-2017-146724",22.00
"CA-2016-128727",22.00
"CA-2014-146528",22.00
"US-2017-140312",22.00
"CA-2017-142489",21.99
"CA-2015-128993",21.98
"CA-2014-104829",21.98
"CA-2017-117009",21.96
"US-2015-134271",21.93
"CA-2017-160661",21.93
"US-2016-154361",21.88
"CA-2016-120859",21.88
"CA-2017-105074",21.74
"CA-2014-130274",21.56
"CA-2016-155670",21.50
"CA-2016-111115",21.48
"CA-2014-133809",21.40
"US-2016-152835",21.40
"CA-2017-160934",21.40
"CA-2014-141278",21.40
"CA-2014-100363",21.38
"CA-2015-127607",21.37
"CA-2014-165568",21.36
"CA-2015-151624",21.36
"CA-2017-116204",21.34
"CA-2015-115420",21.34
"CA-2017-163671",21.31
"CA-2014-127936",21.24
"CA-2016-155446",21.21
"CA-2016-136595",21.20
"CA-2014-103807",21.19
"CA-2016-101168",21.12
"CA-2015-129392",21.12
"CA-2017-150602",21.12
"US-2015-130491",21.11
"US-2016-137547",21.07
"CA-2015-142139",20.96
"CA-2016-128307",20.94
"CA-2014-110527",20.88
"CA-2015-101007",20.80
"CA-2015-135363",20.78
"US-2015-168914",20.77
"CA-2017-104318",20.77
"US-2015-137533",20.74
"CA-2017-106537",20.74
"CA-2014-151554",20.74
"CA-2017-134173",20.74
"CA-2017-141614",20.74
"US-2017-141698",20.74
"US-2017-118535",20.70
"CA-2015-121132",20.69
"US-2017-120908",20.66
"CA-2017-144820",20.64
"CA-2017-112984",20.54
"CA-2015-111325",20.45
"CA-2015-148964",20.24
"CA-2017-169810",20.23
"CA-2017-151428",20.16
"US-2016-131058",20.16
"CA-2017-108931",20.12
"CA-2015-128860",20.10
"CA-2017-151190",20.07
"CA-2014-109134",20.04
"US-2016-119270",19.98
"CA-2017-163818",19.98
"CA-2014-118304",19.98
"CA-2014-153150",19.92
"CA-2017-147144",19.83
"CA-2015-103961",19.82
"CA-2017-107244",19.76
"CA-2017-143434",19.76
"CA-2014-152296",19.75
"CA-2014-122679",19.68
"CA-2017-150525",19.67
"CA-2015-156524",19.65
"CA-2016-144337",19.65
"CA-2016-117660",19.61
"CA-2015-144288",19.59
"CA-2015-121552",19.56
"CA-2017-111178",19.56
"CA-2014-141817",19.54
"CA-2016-147683",19.54
"CA-2017-125745",19.52
"CA-2015-144652",19.46
"CA-2014-156545",19.46
"CA-2014-155852",19.46
"US-2016-106313",19.44
"CA-2015-160213",19.44
"CA-2017-115777",19.44
"CA-2015-167479",19.44
"CA-2017-168179",19.44
"US-2014-112795",19.44
"CA-2014-130813",19.44
"CA-2015-150196",19.44
"CA-2014-133354",19.44
"CA-2016-100307",19.44
"US-2016-114776",19.44
"CA-2016-132990",19.31
"CA-2016-168921",19.30
"US-2014-147606",19.30
"CA-2017-146024",19.20
"CA-2015-141936",19.15
"CA-2016-112382",19.14
"CA-2017-159884",19.12
"CA-2017-134285",19.10
"CA-2017-158967",19.10
"CA-2017-114440",19.05
"CA-2017-117394",19.04
"US-2017-124303",19.01
"CA-2017-153654",19.01
"CA-2015-130610",19.00
"US-2016-101497",18.97
"CA-2016-119641",18.96
"CA-2017-105886",18.96
"CA-2015-120446",18.90
"CA-2014-105172",18.90
"CA-2016-140046",18.90
"CA-2016-136287",18.90
"CA-2016-147067",18.84
"CA-2017-128629",18.84
"CA-2014-166884",18.78
"CA-2017-122280",18.76
"CA-2014-100860",18.75
"CA-2016-128923",18.72
"CA-2016-151512",18.72
"CA-2017-164000",18.70
"US-2014-156216",18.65
"CA-2015-150511",18.54
"CA-2017-152261",18.53
"CA-2016-157364",18.48
"CA-2014-113964",18.46
"CA-2016-137652",18.43
"CA-2015-156377",18.42
"US-2017-168802",18.37
"CA-2017-135783",18.28
"CA-2017-143217",18.24
"CA-2014-134621",18.24
"US-2016-114888",18.19
"CA-2015-102778",18.18
"CA-2017-164098",18.16
"CA-2016-141586",18.16
"CA-2017-150504",18.16
"CA-2015-106978",18.13
"CA-2017-141446",18.00
"CA-2016-111696",17.94
"CA-2017-104906",17.94
"CA-2015-116512",17.94
"CA-2015-166604",17.94
"CA-2014-109904",17.94
"CA-2016-150000",17.92
"CA-2017-130715",17.90
"CA-2017-154935",17.88
"CA-2016-106915",17.86
"CA-2017-148166",17.86
"CA-2017-112536",17.80
"CA-2015-105361",17.64
"US-2016-144393",17.62
"CA-2017-101959",17.62
"CA-2017-117863",17.61
"CA-2017-167542",17.54
"US-2015-150231",17.52
"CA-2015-153073",17.50
"US-2017-159562",17.48
"US-2017-123204",17.48
"US-2017-112928",17.48
"CA-2015-100573",17.48
"CA-2017-105053",17.47
"CA-2016-164483",17.46
"CA-2017-129567",17.46
"CA-2014-134061",17.46
"US-2014-117058",17.46
"CA-2015-120551",17.43
"CA-2016-133144",17.34
"CA-2017-122945",17.31
"CA-2016-136434",17.31
"CA-2014-109127",17.28
"CA-2014-104808",17.25
"CA-2014-121167",17.25
"CA-2016-102596",17.18
"US-2015-126235",17.14
"CA-2016-105760",17.12
"CA-2015-153612",17.12
"CA-2015-158918",17.12
"CA-2017-157112",17.10
"CA-2017-143861",17.09
"CA-2015-158323",17.09
"CA-2016-151323",17.05
"CA-2016-154053",16.99
"CA-2017-109211",16.98
"CA-2016-130029",16.92
"CA-2014-123127",16.78
"CA-2015-155124",16.78
"CA-2016-126613",16.77
"CA-2017-132738",16.75
"CA-2017-115070",16.74
"CA-2016-102134",16.74
"US-2016-150035",16.74
"US-2016-147991",16.72
"US-2015-158911",16.71
"CA-2017-159457",16.68
"CA-2016-138583",16.66
"CA-2015-164833",16.64
"US-2014-157406",16.61
"CA-2017-118668",16.59
"CA-2016-101385",16.56
"CA-2017-163566",16.52
"CA-2014-158064",16.52
"CA-2015-129854",16.52
"CA-2016-151974",16.52
"CA-2016-163951",16.52
"CA-2017-109946",16.52
"CA-2016-166485",16.50
"CA-2014-103800",16.45
"CA-2017-143343",16.40
"US-2014-129609",16.28
"US-2014-107405",16.27
"CA-2017-130834",16.27
"CA-2014-114314",16.23
"CA-2016-118934",16.22
"CA-2014-147914",16.22
"CA-2016-128706",16.19
"CA-2014-107706",16.18
"CA-2017-141747",16.06
"CA-2017-136238",16.03
"CA-2017-154732",16.03
"CA-2017-153339",15.99
"CA-2015-163440",15.98
"CA-2017-109715",15.98
"CA-2017-134439",15.96
"CA-2016-134362",15.94
"CA-2016-123722",15.94
"CA-2017-137456",15.92
"CA-2017-134978",15.92
"CA-2017-139493",15.92
"CA-2016-122392",15.81
"US-2016-157308",15.71
"CA-2016-103037",15.71
"CA-2014-126907",15.70
"CA-2015-156118",15.70
"CA-2015-153220",15.70
"CA-2016-140634",15.65
"US-2016-149790",15.62
"CA-2016-124681",15.58
"CA-2017-161851",15.57
"US-2015-153283",15.56
"CA-2014-129168",15.55
"CA-2016-147970",15.55
"US-2014-167633",15.55
"CA-2014-117016",15.55
"CA-2016-158925",15.55
"CA-2016-119515",15.55
"CA-2017-114412",15.55
"CA-2016-105277",15.53
"CA-2017-165155",15.51
"CA-2015-124268",15.48
"CA-2014-106264",15.39
"CA-2014-143182",15.38
"CA-2014-132542",15.36
"US-2017-118157",15.28
"CA-2014-141299",15.28
"CA-2014-159478",15.24
"CA-2015-130253",15.24
"CA-2017-160962",15.23
"CA-2016-165673",15.23
"CA-2016-126543",15.17
"CA-2017-114552",15.07
"CA-2017-139416",15.01
"CA-2016-137176",15.01
"CA-2015-125178",15.01
"US-2017-119039",14.98
"US-2016-139388",14.96
"CA-2017-145275",14.94
"CA-2015-123505",14.94
"CA-2015-168186",14.94
"CA-2015-113740",14.91
"CA-2016-119445",14.90
"CA-2016-128916",14.89
"CA-2017-126438",14.88
"CA-2015-166338",14.83
"CA-2016-147585",14.82
"US-2017-166394",14.82
"CA-2017-118136",14.80
"CA-2016-151141",14.78
"CA-2017-161984",14.77
"US-2017-135503",14.76
"US-2016-116442",14.76
"CA-2015-141768",14.73
"CA-2016-159653",14.73
"CA-2017-154949",14.73
"CA-2017-137001",14.70
"CA-2014-163013",14.67
"CA-2014-139283",14.67
"CA-2014-100391",14.62
"CA-2016-138688",14.62
"CA-2016-110023",14.62
"CA-2015-162607",14.59
"CA-2014-141355",14.58
"CA-2014-125759",14.56
"CA-2014-114643",14.52
"CA-2015-143532",14.50
"CA-2014-115336",14.48
"CA-2014-125171",14.40
"CA-2016-117912",14.37
"CA-2017-138422",14.35
"CA-2016-112676",14.35
"CA-2017-101273",14.34
"CA-2015-145401",14.30
"CA-2015-131457",14.28
"CA-2017-157651",14.20
"CA-2016-117282",14.16
"CA-2017-112172",14.13
"CA-2016-103128",14.11
"CA-2017-136826",14.02
"US-2017-136707",14.02
"CA-2014-132913",13.97
"CA-2014-157623",13.94
"CA-2015-143602",13.94
"CA-2014-111773",13.92
"CA-2017-125367",13.92
"CA-2014-138198",13.90
"CA-2017-151071",13.90
"CA-2017-118122",13.90
"CA-2015-103723",13.90
"CA-2015-160864",13.85
"CA-2016-144785",13.83
"CA-2014-161249",13.81
"CA-2016-152408",13.78
"CA-2017-103765",13.76
"CA-2017-117695",13.76
"CA-2017-136497",13.71
"CA-2016-110730",13.68
"CA-2015-147011",13.63
"CA-2014-146885",13.62
"US-2016-158708",13.62
"CA-2017-103415",13.59
"CA-2016-109652",13.57
"US-2017-104094",13.48
"US-2017-123463",13.48
"CA-2017-114524",13.47
"CA-2017-105480",13.46
"CA-2014-140004",13.46
"CA-2014-117317",13.44
"CA-2016-136994",13.38
"CA-2014-133270",13.36
"CA-2014-101266",13.36
"US-2016-155404",13.28
"CA-2017-101210",13.15
"CA-2017-117240",13.13
"CA-2015-128958",13.12
"US-2015-164357",13.12
"CA-2015-138457",13.09
"CA-2017-164819",13.05
"US-2016-160206",12.99
"CA-2017-137470",12.96
"CA-2016-115504",12.96
"CA-2016-152520",12.96
"CA-2017-107853",12.96
"CA-2014-164903",12.96
"CA-2016-165820",12.96
"CA-2016-146318",12.96
"CA-2016-124562",12.96
"CA-2014-103401",12.96
"US-2015-120957",12.96
"CA-2016-114895",12.96
"CA-2015-144190",12.96
"CA-2017-157196",12.96
"US-2016-134369",12.96
"CA-2014-138513",12.96
"CA-2016-164896",12.90
"CA-2015-149678",12.88
"CA-2016-141551",12.86
"US-2016-164588",12.84
"CA-2017-165029",12.84
"CA-2015-168767",12.83
"US-2015-120572",12.83
"CA-2014-106054",12.78
"CA-2016-124583",12.78
"CA-2017-101637",12.77
"CA-2017-152961",12.70
"CA-2017-142776",12.68
"US-2015-163783",12.67
"CA-2017-108287",12.67
"CA-2014-152905",12.62
"US-2014-134712",12.62
"CA-2017-130106",12.62
"CA-2015-106215",12.58
"CA-2017-163405",12.51
"CA-2017-100426",12.48
"US-2014-134971",12.46
"CA-2016-125815",12.42
"CA-2017-134418",12.42
"CA-2014-129819",12.39
"CA-2017-126046",12.39
"CA-2015-168277",12.39
"CA-2014-139857",12.35
"US-2016-148957",12.32
"US-2017-146878",12.29
"CA-2015-117898",12.22
"CA-2017-114216",12.19
"US-2017-106579",12.18
"CA-2017-104108",12.16
"CA-2015-116750",12.16
"CA-2015-132633",12.14
"US-2017-127341",12.13
"CA-2016-150889",11.99
"CA-2016-161543",11.96
"CA-2015-163104",11.96
"CA-2016-145009",11.95
"CA-2014-113047",11.85
"CA-2017-150469",11.84
"CA-2016-143441",11.84
"CA-2017-106964",11.81
"CA-2017-137582",11.81
"CA-2014-133543",11.76
"CA-2017-153227",11.76
"CA-2015-161242",11.76
"CA-2015-130554",11.74
"US-2016-131912",11.74
"CA-2015-141754",11.70
"CA-2017-102218",11.70
"CA-2017-144365",11.68
"CA-2016-167290",11.68
"CA-2017-100237",11.68
"CA-2017-110429",11.67
"US-2015-106495",11.67
"US-2017-130603",11.65
"CA-2015-105634",11.65
"CA-2014-155593",11.64
"CA-2016-120180",11.63
"CA-2015-100545",11.61
"CA-2017-133067",11.60
"US-2017-125808",11.56
"CA-2014-120243",11.56
"US-2014-166828",11.56
"CA-2017-142671",11.52
"CA-2017-152079",11.52
"CA-2015-105312",11.48
"CA-2016-162404",11.42
"CA-2014-103744",11.37
"CA-2015-150441",11.36
"US-2017-143028",11.36
"CA-2015-158554",11.35
"CA-2017-147550",11.35
"CA-2016-128258",11.34
"CA-2016-114538",11.33
"US-2016-163258",11.23
"CA-2017-166415",11.22
"CA-2017-133620",11.21
"CA-2017-106355",11.12
"CA-2014-148369",11.12
"CA-2015-116260",11.12
"US-2017-132927",11.09
"CA-2017-105193",11.05
"CA-2016-109911",10.96
"CA-2014-128622",10.95
"CA-2015-128356",10.94
"CA-2014-103527",10.90
"CA-2015-149993",10.90
"CA-2015-165554",10.86
"CA-2016-150343",10.86
"CA-2017-101945",10.82
"CA-2017-162635",10.82
"CA-2017-111808",10.80
"CA-2016-150658",10.78
"CA-2016-145240",10.78
"CA-2017-122028",10.78
"CA-2015-147851",10.75
"CA-2016-143308",10.74
"CA-2015-113222",10.74
"CA-2015-133837",10.74
"CA-2014-121727",10.72
"CA-2017-148992",10.69
"CA-2017-143294",10.69
"US-2017-149006",10.68
"CA-2017-123246",10.64
"CA-2016-158302",10.58
"CA-2015-115168",10.56
"CA-2017-160514",10.56
"CA-2016-155033",10.56
"CA-2016-130078",10.56
"CA-2016-101742",10.53
"CA-2015-124044",10.51
"CA-2016-106621",10.50
"US-2014-105151",10.50
"CA-2015-111990",10.48
"CA-2016-149454",10.44
"US-2017-150847",10.37
"CA-2017-138618",10.37
"CA-2017-160017",10.37
"CA-2015-143700",10.37
"CA-2017-123071",10.37
"CA-2014-108707",10.37
"CA-2017-143455",10.37
"CA-2015-121097",10.37
"CA-2017-117436",10.36
"CA-2015-106362",10.33
"CA-2015-136224",10.27
"US-2017-106796",10.27
"CA-2016-162222",10.27
"CA-2017-136063",10.19
"CA-2017-116113",10.16
"CA-2016-122518",10.08
"CA-2016-116540",10.07
"CA-2016-157714",9.99
"US-2014-112200",9.98
"CA-2016-162348",9.98
"CA-2014-125682",9.96
"CA-2015-125423",9.96
"CA-2015-144890",9.96
"CA-2017-169607",9.96
"CA-2015-169733",9.95
"CA-2014-130092",9.94
"CA-2014-164749",9.91
"CA-2017-163069",9.91
"CA-2017-139444",9.86
"CA-2014-130960",9.84
"US-2016-112970",9.84
"CA-2016-102792",9.84
"CA-2015-169677",9.82
"CA-2017-108000",9.78
"CA-2017-154501",9.78
"CA-2015-101924",9.76
"CA-2016-106306",9.70
"US-2017-156083",9.66
"CA-2016-107475",9.65
"CA-2017-139661",9.64
"US-2014-138835",9.64
"US-2014-121734",9.58
"CA-2016-126935",9.58
"CA-2014-113166",9.57
"CA-2016-154536",9.56
"CA-2016-130050",9.55
"CA-2017-124828",9.55
"CA-2014-115980",9.51
"CA-2016-103163",9.51
"CA-2017-168837",9.46
"CA-2016-137127",9.45
"CA-2017-105445",9.43
"CA-2017-104024",9.41
"CA-2017-137421",9.34
"US-2017-124926",9.32
"US-2014-121566",9.29
"CA-2014-130575",9.26
"CA-2016-112025",9.26
"CA-2016-160136",9.25
"CA-2017-103520",9.25
"CA-2016-164490",9.25
"CA-2015-111234",9.24
"CA-2017-101574",9.24
"CA-2016-116764",9.22
"CA-2015-136378",9.16
"CA-2017-158036",9.10
"CA-2014-134677",9.09
"CA-2014-122567",9.04
"CA-2015-136700",8.96
"CA-2014-124023",8.96
"CA-2014-108182",8.95
"CA-2017-166499",8.94
"CA-2016-168557",8.93
"US-2016-114622",8.90
"CA-2017-129707",8.90
"CA-2017-117156",8.86
"CA-2017-124191",8.86
"CA-2014-165540",8.85
"CA-2016-127250",8.82
"CA-2016-159737",8.81
"CA-2017-159604",8.76
"CA-2014-118276",8.74
"CA-2016-166240",8.71
"US-2014-111171",8.69
"CA-2017-164959",8.67
"CA-2017-158106",8.64
"CA-2014-138737",8.64
"CA-2017-106943",8.64
"CA-2014-140032",8.61
"CA-2015-132136",8.57
"CA-2014-126480",8.56
"US-2017-117331",8.56
"US-2014-166310",8.54
"CA-2014-119466",8.54
"US-2015-118766",8.42
"CA-2017-167080",8.40
"CA-2015-137603",8.40
"CA-2017-103611",8.36
"CA-2015-113971",8.35
"CA-2016-151498",8.32
"CA-2016-124527",8.32
"CA-2014-106719",8.29
"CA-2015-157028",8.28
"US-2016-100405",8.26
"CA-2015-110247",8.23
"CA-2014-133389",8.23
"CA-2015-129042",8.22
"CA-2017-161592",8.10
"CA-2015-146696",8.10
"CA-2015-112522",8.02
"CA-2014-101427",8.02
"CA-2016-161158",8.00
"CA-2017-162474",7.99
"CA-2017-126676",7.98
"US-2014-103338",7.98
"CA-2017-149146",7.97
"CA-2015-157434",7.97
"CA-2016-151169",7.92
"CA-2017-141663",7.92
"CA-2015-155145",7.92
"CA-2016-150007",7.91
"CA-2017-139948",7.90
"CA-2017-113572",7.88
"US-2015-110163",7.88
"CA-2016-120257",7.87
"CA-2014-164910",7.87
"CA-2017-163692",7.86
"CA-2014-167724",7.83
"CA-2017-145310",7.82
"CA-2017-162096",7.80
"CA-2015-168634",7.78
"CA-2017-162250",7.78
"CA-2016-141180",7.76
"CA-2014-123316",7.75
"CA-2017-145660",7.71
"CA-2016-154788",7.71
"CA-2016-101469",7.70
"US-2014-120236",7.68
"CA-2015-113523",7.66
"CA-2014-128538",7.64
"CA-2014-130918",7.63
"US-2017-135230",7.58
"CA-2016-111010",7.56
"CA-2015-156153",7.56
"CA-2015-142041",7.52
"CA-2015-169537",7.50
"CA-2017-107832",7.48
"CA-2016-123617",7.43
"CA-2017-129805",7.40
"CA-2015-125696",7.38
"CA-2016-149482",7.38
"CA-2016-129693",7.31
"CA-2015-160696",7.24
"US-2014-128685",7.18
"CA-2016-105018",7.16
"CA-2014-156601",7.16
"CA-2016-106341",7.15
"CA-2015-169299",7.15
"CA-2015-151785",7.10
"CA-2014-130869",7.08
"CA-2016-117625",7.07
"CA-2017-127264",7.06
"CA-2016-127985",7.04
"CA-2017-140536",7.04
"US-2015-112508",6.99
"CA-2016-130799",6.96
"CA-2014-105340",6.93
"CA-2016-117226",6.92
"CA-2015-115399",6.91
"CA-2015-107468",6.85
"US-2015-161466",6.85
"CA-2017-101077",6.85
"CA-2016-132017",6.82
"CA-2014-153619",6.72
"US-2015-105676",6.69
"CA-2017-107552",6.68
"CA-2015-152681",6.68
"US-2016-132857",6.67
"CA-2017-152275",6.67
"CA-2014-148425",6.64
"CA-2015-118948",6.63
"CA-2015-121041",6.61
"CA-2017-110380",6.57
"CA-2014-117478",6.57
"CA-2015-130736",6.57
"US-2017-125213",6.54
"CA-2016-100587",6.48
"CA-2015-137281",6.48
"CA-2016-167584",6.48
"US-2017-127719",6.48
"CA-2016-148201",6.48
"CA-2017-155929",6.37
"CA-2017-158953",6.37
"CA-2015-130855",6.36
"CA-2016-144855",6.30
"CA-2015-160059",6.24
"CA-2017-127712",6.21
"CA-2015-167269",6.21
"CA-2014-116673",6.16
"CA-2016-152800",6.12
"CA-2014-168158",6.10
"CA-2015-136658",6.08
"CA-2014-156993",6.08
"US-2017-102638",6.03
"CA-2017-154718",6.00
"CA-2016-162733",5.98
"CA-2014-141901",5.98
"CA-2017-161823",5.96
"CA-2017-155047",5.95
"CA-2014-146997",5.94
"US-2014-143707",5.94
"CA-2017-106824",5.94
"US-2017-132206",5.94
"CA-2017-152226",5.90
"CA-2015-111864",5.90
"US-2014-158638",5.89
"CA-2014-128062",5.88
"CA-2015-144302",5.79
"CA-2017-154816",5.78
"CA-2014-119529",5.76
"US-2017-107636",5.76
"CA-2015-159590",5.76
"CA-2016-140256",5.76
"CA-2015-127502",5.76
"CA-2015-139290",5.76
"CA-2017-158736",5.76
"CA-2014-111360",5.74
"US-2017-154851",5.72
"US-2017-109484",5.68
"CA-2014-162684",5.68
"CA-2014-159849",5.67
"CA-2017-119669",5.67
"CA-2015-120516",5.64
"US-2017-145863",5.62
"CA-2015-150749",5.56
"CA-2017-169005",5.56
"CA-2016-136049",5.55
"CA-2014-139633",5.48
"CA-2014-145212",5.46
"CA-2017-156412",5.35
"CA-2016-149370",5.34
"CA-2014-103086",5.31
"CA-2016-152331",5.30
"CA-2015-111507",5.28
"CA-2015-109939",5.25
"CA-2017-131632",5.25
"CA-2014-123064",5.25
"CA-2014-160066",5.22
"CA-2017-131653",5.22
"CA-2014-126333",5.18
"US-2014-150924",5.18
"US-2015-104430",5.18
"US-2017-126081",5.18
"CA-2017-133501",5.18
"CA-2017-101665",5.16
"CA-2015-153626",5.16
"CA-2015-113040",5.10
"CA-2016-165470",5.08
"CA-2015-148705",5.04
"CA-2014-136280",5.04
"CA-2016-123015",4.99
"CA-2016-154403",4.98
"CA-2014-165393",4.98
"CA-2015-162544",4.98
"CA-2015-128167",4.96
"CA-2017-111374",4.96
"CA-2015-130995",4.95
"CA-2016-163216",4.93
"CA-2017-126718",4.91
"CA-2017-126774",4.89
"CA-2017-160801",4.84
"US-2016-100419",4.79
"CA-2017-145338",4.77
"US-2014-132745",4.71
"CA-2016-136483",4.70
"CA-2016-106075",4.62
"CA-2014-127488",4.61
"CA-2015-155453",4.61
"CA-2015-110345",4.61
"US-2017-129224",4.61
"CA-2017-133928",4.57
"CA-2017-151218",4.46
"CA-2016-105284",4.42
"CA-2014-152849",4.37
"CA-2017-167017",4.36
"US-2016-148334",4.31
"CA-2017-159135",4.30
"CA-2015-144099",4.30
"CA-2014-159814",4.27
"CA-2017-135167",4.26
"CA-2017-128426",4.24
"CA-2016-149461",4.18
"US-2016-128195",3.98
"CA-2014-133963",3.98
"CA-2016-138933",3.98
"CA-2014-100328",3.93
"CA-2014-123253",3.91
"US-2015-141453",3.88
"CA-2017-162880",3.86
"CA-2017-106047",3.82
"CA-2016-125920",3.80
"CA-2014-119032",3.76
"CA-2015-119592",3.76
"CA-2017-102554",3.76
"US-2016-158309",3.74
"US-2016-104794",3.68
"CA-2016-132899",3.64
"CA-2016-105291",3.62
"CA-2017-154466",3.60
"CA-2015-142692",3.59
"CA-2015-156608",3.59
"CA-2015-133494",3.55
"CA-2016-163636",3.54
"US-2017-120649",3.52
"CA-2015-125710",3.44
"CA-2015-133977",3.44
"CA-2015-104059",3.42
"CA-2015-107741",3.41
"CA-2015-149384",3.37
"CA-2017-146367",3.32
"CA-2017-125640",3.30
"CA-2015-163895",3.30
"CA-2015-137225",3.28
"CA-2016-145499",3.28
"US-2016-162103",3.14
"CA-2017-112487",3.13
"CA-2017-155936",3.04
"CA-2017-156720",3.02
"CA-2015-161795",3.01
"CA-2016-111409",3.00
"CA-2015-160787",2.95
"US-2014-134187",2.94
"CA-2014-154186",2.92
"CA-2016-163202",2.91
"CA-2017-109778",2.91
"CA-2017-154214",2.91
"US-2017-162208",2.90
"CA-2017-159107",2.88
"CA-2014-151953",2.82
"US-2017-168690",2.81
"CA-2015-126970",2.81
"CA-2017-107293",2.78
"CA-2017-159954",2.78
"US-2015-149692",2.77
"CA-2016-108567",2.69
"CA-2017-152205",2.66
"CA-2014-115973",2.62
"CA-2017-148012",2.62
"CA-2016-111605",2.61
"CA-2014-126277",2.50
"US-2016-158680",2.50
"US-2014-112564",2.50
"CA-2015-126466",2.48
"US-2015-161347",2.41
"CA-2014-101147",2.39
"CA-2017-102267",2.37
"CA-2017-168900",2.31
"CA-2017-101728",2.30
"CA-2016-134691",2.30
"CA-2017-156391",2.22
"CA-2016-113600",2.21
"US-2016-131891",2.21
"CA-2017-145093",2.11
"US-2017-153633",2.06
"US-2015-160150",2.03
"CA-2017-160045",1.99
"CA-2016-108644",1.96
"CA-2016-146521",1.94
"CA-2017-169817",1.91
"CA-2014-101770",1.87
"CA-2017-121678",1.82
"CA-2017-166933",1.81
"CA-2016-108364",1.80
"CA-2017-125878",1.79
"US-2017-139955",1.74
"CA-2015-150413",1.72
"US-2017-155299",1.62
"CA-2017-165099",1.39
"CA-2017-106691",1.25
"US-2017-162068",1.19
"CA-2014-112718",1.17
"CA-2015-146829",1.11
"US-2017-100209",1.08
"US-2014-152723",0.88
"CA-2014-112403",0.85
